,model_name,precision,recall,f1_score,roc_auc,coverage,max_depth,learning_rate,n_estimators,subsample,colsample_bytree,Test_Year
220,XG Boost Classifier,0.7239685658153242,0.08810520023909145,0.1570926143024619,0.5479031625328962,0.07706574813581135,4,0.03,150,0.8,0.8,2023
221,XG Boost Classifier,0.6075544174135723,0.06768901569186876,0.1218072134514183,0.5332358692691391,0.05879253236976814,4,0.03,150,0.8,0.8,2024
222,XG Boost Classifier,0.5832554413139271,0.33030852994555354,0.4217641094964515,0.5532653772181584,0.29378996508571653,4,0.03,150,0.8,1.0,2019
223,XG Boost Classifier,0.6079771174320674,0.2427510944737009,0.346966536682688,0.5922923754177978,0.23781271256896683,4,0.03,150,0.8,1.0,2020
224,XG Boost Classifier,0.6073148974130241,0.23192750562103973,0.3356670939749532,0.5399638750021021,0.21122249020198974,4,0.03,150,0.8,1.0,2021
225,XG Boost Classifier,0.5102657765461645,0.29291395516992047,0.3721806238228674,0.5138960886271754,0.2991784745251734,4,0.03,150,0.8,1.0,2022
226,XG Boost Classifier,0.7431941923774955,0.09790794979079498,0.17302207668744057,0.5555855053922353,0.08342480790340286,4,0.03,150,0.8,1.0,2023
227,XG Boost Classifier,0.5989544436146378,0.057203994293865905,0.10443388241421966,0.5291409205484037,0.050398976211984345,4,0.03,150,0.8,1.0,2024
228,XG Boost Classifier,0.5855411499436303,0.31420145190562615,0.4089566929133858,0.5646855049015032,0.27837275901298497,4,0.03,150,1.0,0.8,2019
229,XG Boost Classifier,0.6136583790765257,0.24116490070427005,0.3462537007515372,0.5955521792648162,0.23407149875292874,4,0.03,150,1.0,0.8,2020
230,XG Boost Classifier,0.5981490501704823,0.2510049737684813,0.35361873680168937,0.5379852682156075,0.23209978896593308,4,0.03,150,1.0,0.8,2021
231,XG Boost Classifier,0.5116797900262468,0.2819233550253073,0.3635431235431235,0.5104852564800775,0.2871570696412421,4,0.03,150,1.0,0.8,2022
232,XG Boost Classifier,0.7342627798901563,0.10388523610280932,0.1820181180290098,0.5471857832999594,0.08959460993981604,4,0.03,150,1.0,0.8,2023
233,XG Boost Classifier,0.5974542561654733,0.053566333808844506,0.0983177325391111,0.5348921056125931,0.047312556458897925,4,0.03,150,1.0,0.8,2024
234,XG Boost Classifier,0.5899532710280374,0.3436932849364791,0.43434633027522934,0.5662120017550616,0.30222431446392845,4,0.03,150,1.0,1.0,2019
235,XG Boost Classifier,0.6074542656864421,0.22542985851151576,0.3288292457195742,0.5903587072337865,0.22103393545461417,4,0.03,150,1.0,1.0,2020
236,XG Boost Classifier,0.6005256241787122,0.24909722695373715,0.35213098964603906,0.5395971135323943,0.22942417847452518,4,0.03,150,1.0,1.0,2021
237,XG Boost Classifier,0.5133260313983206,0.3049891540130152,0.38263709348210645,0.5098610075870122,0.3096548085619536,4,0.03,150,1.0,1.0,2022
238,XG Boost Classifier,0.7495462794918331,0.09874476987447699,0.17450089785570932,0.5459059691245308,0.08342480790340286,4,0.03,150,1.0,1.0,2023
239,XG Boost Classifier,0.5929339477726574,0.0550641940085592,0.1007701344472001,0.5295560823897005,0.0490063233965673,4,0.03,150,1.0,1.0,2024
240,XG Boost Classifier,0.5856558900037161,0.35753176043557167,0.4440061980560642,0.5606041162625237,0.3167000117688596,4,0.03,250,0.8,0.8,2019
241,XG Boost Classifier,0.6131064902331443,0.2469386460249984,0.3520738160929938,0.5904816806077698,0.239891164688988,4,0.03,250,0.8,0.8,2020
242,XG Boost Classifier,0.6082574772431729,0.2549567350275942,0.3593067358010466,0.5383167533868967,0.23183599638227315,4,0.03,250,0.8,0.8,2021
243,XG Boost Classifier,0.524434280211844,0.31503976861894434,0.3936218267232813,0.5109906456705567,0.3130841121495327,4,0.03,250,0.8,0.8,2022
244,XG Boost Classifier,0.7252906976744186,0.11930663478780634,0.20490709372754337,0.5550920816101621,0.10416745524054657,4,0.03,250,0.8,0.8,2023
245,XG Boost Classifier,0.6220071319409067,0.08708987161198288,0.15278733654507914,0.5322511200357247,0.07388587774766636,4,0.03,250,0.8,0.8,2024
246,XG Boost Classifier,0.5815257128930051,0.36085904416212944,0.44535697620158654,0.5509800102833945,0.32191753952375346,4,0.03,250,0.8,1.0,2019
247,XG Boost Classifier,0.6126574405224693,0.24998413806230568,0.35508291276135545,0.5906553985453478,0.24302773788829266,4,0.03,250,0.8,1.0,2020
248,XG Boost Classifier,0.6114671163575042,0.2470532125093684,0.35191925074003977,0.5435489782073658,0.22347000301477238,4,0.03,250,0.8,1.0,2021
249,XG Boost Classifier,0.5183179723502304,0.3253073029645698,0.39973345179920033,0.5128952946547193,0.32710280373831774,4,0.03,250,0.8,1.0,2022
250,XG Boost Classifier,0.7212863705972435,0.11261207411835027,0.19480922345155618,0.5539128306963418,0.09886823876755366,4,0.03,250,0.8,1.0,2023
251,XG Boost Classifier,0.5808080808080808,0.06562054208273894,0.1179184824403999,0.527829875077136,0.05962059620596206,4,0.03,250,0.8,1.0,2024
252,XG Boost Classifier,0.585428097486283,0.3469449485783424,0.4356868144912397,0.5596270963845327,0.3074418422188223,4,0.03,250,1.0,0.8,2019
253,XG Boost Classifier,0.6157011712567269,0.24681175052344395,0.35237103129670727,0.6002538467370457,0.2387574635326128,4,0.03,250,1.0,0.8,2020
254,XG Boost Classifier,0.6031042128603105,0.2594535668052054,0.3628221618789005,0.5397586979387261,0.23794091046126017,4,0.03,250,1.0,0.8,2021
255,XG Boost Classifier,0.5234494979326639,0.32039045553145334,0.3974882260596546,0.5120619991648265,0.31900060295447696,4,0.03,250,1.0,0.8,2022
256,XG Boost Classifier,0.7186567164179104,0.11512253436939629,0.19845440494590413,0.551277531591121,0.10144214391157878,4,0.03,250,1.0,0.8,2023
257,XG Boost Classifier,0.602091020910209,0.06982881597717547,0.12514380672376327,0.5323891776263883,0.06120144534778681,4,0.03,250,1.0,0.8,2024
258,XG Boost Classifier,0.5856147934678194,0.3687991530550514,0.45257980697847067,0.5592114571572984,0.3267035424267388,4,0.03,250,1.0,1.0,2019
259,XG Boost Classifier,0.6087396659355492,0.2289194848042637,0.33271855403909995,0.597370481164298,0.22398155846118964,4,0.03,250,1.0,1.0,2020
260,XG Boost Classifier,0.6061961563949636,0.24930162839817402,0.35330468787717856,0.5406354432242542,0.22746457642447995,4,0.03,250,1.0,1.0,2021
261,XG Boost Classifier,0.5206009560664694,0.3307302964569776,0.40449239476476834,0.5056700827058436,0.33109737714802534,4,0.03,250,1.0,1.0,2022
262,XG Boost Classifier,0.7307538891104907,0.10950388523610281,0.19046628892238918,0.5567265476954937,0.09489382641280897,4,0.03,250,1.0,1.0,2023
263,XG Boost Classifier,0.5910693301997649,0.0717546362339515,0.12797354026205318,0.5309032487857185,0.06406202950918398,4,0.03,250,1.0,1.0,2024
264,XG Boost Classifier,0.5792784239259435,0.3691016333938294,0.45090069284064666,0.5551759756488902,0.33054803656192383,4,0.03,350,0.8,0.8,2019
265,XG Boost Classifier,0.6114938928906984,0.24776346678510247,0.35264369892084707,0.5875546795129359,0.2413271861537299,4,0.03,350,0.8,0.8,2020
266,XG Boost Classifier,0.606358941252421,0.25597874224977857,0.3599865855411297,0.5383149062647563,0.23349412119384985,4,0.03,350,0.8,0.8,2021
267,XG Boost Classifier,0.5274221961244862,0.3247288503253796,0.40196912060863726,0.5124449235670624,0.32088483569490506,4,0.03,350,0.8,0.8,2022
268,XG Boost Classifier,0.7259185700099305,0.1310818888224746,0.22206470558452734,0.5556992151056247,0.11434952117794012,4,0.03,350,0.8,0.8,2023
269,XG Boost Classifier,0.6128431828757561,0.09393723252496433,0.16290432308738945,0.5335042850575048,0.08088678109003312,4,0.03,350,0.8,0.8,2024
270,XG Boost Classifier,0.5780251006393559,0.36917725347852387,0.45057683433317947,0.5484916952416516,0.3313326272017575,4,0.03,350,0.8,1.0,2019
271,XG Boost Classifier,0.6130731102850062,0.2511261975762959,0.35630373137687354,0.5877479932655143,0.24397248885193862,4,0.03,350,0.8,1.0,2020
272,XG Boost Classifier,0.6108486724222186,0.25550180554609253,0.36029976940814756,0.5430137896486851,0.23134609586976182,4,0.03,350,0.8,1.0,2021
273,XG Boost Classifier,0.5241998006423746,0.34222704266088216,0.4141038540618575,0.5160623183016911,0.34025474826650587,4,0.03,350,0.8,1.0,2022
274,XG Boost Classifier,0.7152364273204904,0.12205618649133293,0.20852693387796786,0.5543803039624985,0.10806616450281994,4,0.03,350,0.8,1.0,2023
275,XG Boost Classifier,0.5825242718446602,0.07275320970042796,0.12935134106905077,0.5276757394259396,0.06590635350797952,4,0.03,350,0.8,1.0,2024
276,XG Boost Classifier,0.5791486736582356,0.35496067755595884,0.440151905855877,0.5549166129984139,0.31795535679259346,4,0.03,350,1.0,0.8,2019
277,XG Boost Classifier,0.6244615384615385,0.2575344204047966,0.36467364449036427,0.5994446818769442,0.24563525054795557,4,0.03,350,1.0,0.8,2020
278,XG Boost Classifier,0.6071313326879638,0.2563875451386523,0.3605269461077844,0.5412828580981077,0.23356949050346698,4,0.03,350,1.0,0.8,2021
279,XG Boost Classifier,0.5254813137032842,0.33550253073029646,0.4095322153574581,0.5115880058031921,0.3327555019596021,4,0.03,350,1.0,0.8,2022
280,XG Boost Classifier,0.7124833997343958,0.12827256425582786,0.21740451828588794,0.5511386054902815,0.11400885726181914,4,0.03,350,1.0,0.8,2023
281,XG Boost Classifier,0.6084828711256117,0.07981455064194008,0.14111860773062615,0.5333658096703239,0.0692186088527552,4,0.03,350,1.0,0.8,2024
282,XG Boost Classifier,0.5814953059608642,0.3887628554143981,0.4659868570133696,0.5524843919454765,0.3468282923384724,4,0.03,350,1.0,1.0,2019
283,XG Boost Classifier,0.6164701975759588,0.23558149863587335,0.3408923980903415,0.596164816777262,0.2276094021615902,4,0.03,350,1.0,1.0,2020
284,XG Boost Classifier,0.608513490866432,0.24739388158342987,0.3517729122263127,0.5441992657439569,0.22486433524268917,4,0.03,350,1.0,1.0,2021
285,XG Boost Classifier,0.5204092981870759,0.3383224873463485,0.41006090881205903,0.5081882791409573,0.33882273138378055,4,0.03,350,1.0,1.0,2022
286,XG Boost Classifier,0.7262121764491433,0.11906754333532577,0.2045909721152365,0.5528736132452075,0.1038267913244256,4,0.03,350,1.0,1.0,2023
287,XG Boost Classifier,0.578892912571133,0.07981455064194008,0.1402870933366765,0.525165791321383,0.07275669978922011,4,0.03,350,1.0,1.0,2024
288,XG Boost Classifier,0.5861787670434682,0.38036902601330913,0.4613620729190553,0.5599767660726492,0.3366286140206347,4,0.05,150,0.8,0.8,2019
289,XG Boost Classifier,0.6052830188679246,0.25442548061671216,0.35825962655230953,0.5812181400137406,0.2503590053661855,4,0.05,150,0.8,0.8,2020
290,XG Boost Classifier,0.6025730180806675,0.2361518021394018,0.3393215526946987,0.5347936738428023,0.21676213445884834,4,0.05,150,0.8,0.8,2021
291,XG Boost Classifier,0.5213392200147167,0.3073752711496746,0.38673580786026196,0.5096425911819206,0.30728067530901415,4,0.05,150,0.8,0.8,2022
292,XG Boost Classifier,0.7295954577714692,0.12289300657501494,0.21035400040924904,0.5626808385128976,0.10666565729210038,4,0.05,150,0.8,0.8,2023
293,XG Boost Classifier,0.5651282051282052,0.07860199714693296,0.13800876643706952,0.5342207009249959,0.07339656729900633,4,0.05,150,0.8,0.8,2024
294,XG Boost Classifier,0.5832644871946182,0.3737144585601936,0.4555468497949025,0.5520351622852511,0.33239182456553296,4,0.05,150,0.8,1.0,2019
295,XG Boost Classifier,0.624452677669249,0.23526425988198718,0.3417669017005392,0.5907533539037808,0.22439724888519386,4,0.05,150,0.8,1.0,2020
296,XG Boost Classifier,0.6052320675105485,0.24432785991687675,0.3481215415979031,0.5394903194224583,0.22328157974072957,4,0.05,150,0.8,1.0,2021
297,XG Boost Classifier,0.5211947156806434,0.32805495300072307,0.4026625249611715,0.5135973445399996,0.3280449201085318,4,0.05,150,0.8,1.0,2022
298,XG Boost Classifier,0.7263681592039801,0.13090257023311416,0.2218283109648012,0.5443610173589303,0.11412241190052613,4,0.05,150,0.8,1.0,2023
299,XG Boost Classifier,0.5650708024275118,0.05977175463623395,0.1081081081081081,0.5328007356174543,0.055819030412526345,4,0.05,150,0.8,1.0,2024
300,XG Boost Classifier,0.588719587122143,0.36229582577132485,0.4485535062260088,0.5622362759563614,0.319249931348319,4,0.05,150,1.0,0.8,2019
301,XG Boost Classifier,0.6177873519002923,0.25474271937059834,0.3607367475292004,0.5936313002405494,0.24559746050940973,4,0.05,150,1.0,0.8,2020
302,XG Boost Classifier,0.6013201320132013,0.24827962117598965,0.3514491006413657,0.5406316943993815,0.22836900813988545,4,0.05,150,1.0,0.8,2021
303,XG Boost Classifier,0.5161725067385444,0.3046276211135213,0.3831393233903237,0.5093136178682045,0.30758215254748267,4,0.05,150,1.0,0.8,2022
304,XG Boost Classifier,0.7308112040742089,0.1200836820083682,0.20627342266030085,0.5609451243906657,0.10405390060183958,4,0.05,150,1.0,0.8,2023
305,XG Boost Classifier,0.5998911268372347,0.07860199714693296,0.13899224317336192,0.533924855516301,0.06914333032219211,4,0.05,150,1.0,0.8,2024
306,XG Boost Classifier,0.5819073830321886,0.3677404718693285,0.4506742041610676,0.5520084576136202,0.32784119885449764,4,0.05,150,1.0,1.0,2019
307,XG Boost Classifier,0.6239261851734013,0.24884207854831547,0.355785367623713,0.5992224605915265,0.23754818229914595,4,0.05,150,1.0,1.0,2020
308,XG Boost Classifier,0.6102050702405942,0.257477686175649,0.3621466219453761,0.5369502937938253,0.23338106722942417,4,0.05,150,1.0,1.0,2021
309,XG Boost Classifier,0.5148172905525846,0.3341287057122198,0.4052442339735157,0.504490223815782,0.3382574615616521,4,0.05,150,1.0,1.0,2022
310,XG Boost Classifier,0.709466098919096,0.12946802151823072,0.2189758883890209,0.553362289868836,0.11556077065748135,4,0.05,150,1.0,1.0,2023
311,XG Boost Classifier,0.5497382198952879,0.05991440798858773,0.10805248263442242,0.5268036247230038,0.057512797350195724,4,0.05,150,1.0,1.0,2024
312,XG Boost Classifier,0.5777303850039286,0.38921657592256503,0.46509736592418566,0.5513049941779871,0.3494959005139069,4,0.05,250,0.8,0.8,2019
313,XG Boost Classifier,0.614399023794997,0.2555675401307024,0.3609804185150334,0.5822794801856991,0.24775149270652255,4,0.05,250,0.8,0.8,2020
314,XG Boost Classifier,0.5997640714526458,0.24248824691694487,0.34534957061763133,0.5389306126873115,0.22362074163400664,4,0.05,250,0.8,0.8,2021
315,XG Boost Classifier,0.5248020493712157,0.32588575560375993,0.4020876081720046,0.5105623404386811,0.32363581549593007,4,0.05,250,0.8,0.8,2022
316,XG Boost Classifier,0.7130764740221833,0.14602510460251045,0.2424092081762254,0.5581930433369605,0.12967939740338394,4,0.05,250,0.8,0.8,2023
317,XG Boost Classifier,0.5721739130434783,0.09386590584878744,0.16127450980392158,0.5349394899903912,0.08657031014754592,4,0.05,250,0.8,0.8,2024
318,XG Boost Classifier,0.5728492136910268,0.37462189957652753,0.4529992684711046,0.5456842340994147,0.3392569926640775,4,0.05,250,0.8,1.0,2019
319,XG Boost Classifier,0.6298130691803803,0.25011103356386016,0.35803814713896465,0.5887781283620275,0.23652785125840828,4,0.05,250,0.8,1.0,2020
320,XG Boost Classifier,0.6027773292426933,0.25434353069428356,0.3577383804504073,0.5457021768170682,0.23338106722942417,4,0.05,250,0.8,1.0,2021
321,XG Boost Classifier,0.5227724961308866,0.34193781634128706,0.4134464067144606,0.5117769441598125,0.3408953873982514,4,0.05,250,0.8,1.0,2022
322,XG Boost Classifier,0.7182551538691365,0.14369396294082487,0.23947800966279825,0.5459676667614453,0.1266891252507665,4,0.05,250,0.8,1.0,2023
323,XG Boost Classifier,0.5587649402390438,0.08002853067047076,0.14000499126528576,0.5357868722763646,0.07557964468533575,4,0.05,250,0.8,1.0,2024
324,XG Boost Classifier,0.583581405999542,0.3854355716878403,0.4642499316877676,0.5554843276865898,0.3426307324153623,4,0.05,250,1.0,0.8,2019
325,XG Boost Classifier,0.6256692672479731,0.25950130067889093,0.3668490447573774,0.5954384168132544,0.24703348197415162,4,0.05,250,1.0,0.8,2020
326,XG Boost Classifier,0.6140640475404424,0.2534577911017238,0.3588136001929106,0.5416532362502023,0.22829363883026832,4,0.05,250,1.0,0.8,2021
327,XG Boost Classifier,0.5154744360049881,0.32877801879971075,0.40148337821729724,0.5046918269208334,0.332416340066325,4,0.05,250,1.0,0.8,2022
328,XG Boost Classifier,0.717391304347826,0.1341303048416019,0.22600463289354417,0.5542948242647595,0.11839963662515614,4,0.05,250,1.0,0.8,2023
329,XG Boost Classifier,0.584394250513347,0.1014978601997147,0.17295654816165298,0.5344217633673285,0.09165161096055405,4,0.05,250,1.0,0.8,2024
330,XG Boost Classifier,0.5732125096695767,0.3922413793103448,0.46576572531764915,0.5445242298907782,0.35498803499274256,4,0.05,250,1.0,1.0,2019
331,XG Boost Classifier,0.6321488485587922,0.26299092697163884,0.3714490545747827,0.5957610095825551,0.2477892827450684,4,0.05,250,1.0,1.0,2020
332,XG Boost Classifier,0.6145952109464082,0.25706888328677524,0.3625096079938509,0.5439886622206694,0.23134609586976182,4,0.05,250,1.0,1.0,2021
333,XG Boost Classifier,0.5186375321336761,0.3501084598698482,0.41802641802641805,0.5076994130226279,0.3518239372927344,4,0.05,250,1.0,1.0,2022
334,XG Boost Classifier,0.708033760550172,0.13538553496712494,0.22730693963570678,0.5535723277245713,0.12108709640788826,4,0.05,250,1.0,1.0,2023
335,XG Boost Classifier,0.5541436464088397,0.07154065620542083,0.12672141503474416,0.5234741786973116,0.06812707015959049,4,0.05,250,1.0,1.0,2024
336,XG Boost Classifier,0.5726843204043511,0.3941318814277072,0.4669204927211646,0.5489722036423791,0.3570279706563101,4,0.05,350,0.8,0.8,2019
337,XG Boost Classifier,0.6197617997353331,0.2674322695260453,0.3736370889105576,0.579508792031489,0.2570100521502532,4,0.05,350,0.8,0.8,2020
338,XG Boost Classifier,0.6000325839035516,0.250936839953669,0.3538794138842181,0.537260659148667,0.23130841121495327,4,0.05,350,0.8,0.8,2021
339,XG Boost Classifier,0.5306260575296108,0.3401301518438178,0.41454064771976207,0.5131573846665664,0.3340744648779017,4,0.05,350,0.8,0.8,2022
340,XG Boost Classifier,0.7133867276887872,0.14907352062163778,0.2466132700484525,0.5571287051201512,0.1323290056398804,4,0.05,350,0.8,0.8,2023
341,XG Boost Classifier,0.5792474344355758,0.1087018544935806,0.1830520689448081,0.534531123737345,0.09902890695573623,4,0.05,350,0.8,0.8,2024
342,XG Boost Classifier,0.5719808960654992,0.38036902601330913,0.4568989008992642,0.5453153681168709,0.3449845043348633,4,0.05,350,0.8,1.0,2019
343,XG Boost Classifier,0.6317847645862662,0.25626546538925193,0.3646294122957479,0.5852226292993389,0.24159171642355076,4,0.05,350,0.8,1.0,2020
344,XG Boost Classifier,0.5992397950751942,0.2470532125093684,0.34986491702045547,0.5444039084920639,0.22802984624660838,4,0.05,350,0.8,1.0,2021
345,XG Boost Classifier,0.5298547606239914,0.35610990600144615,0.42594594594594604,0.515774844730924,0.35027886644558337,4,0.05,350,0.8,1.0,2022
346,XG Boost Classifier,0.719647426784191,0.15128511655708307,0.2500123475082728,0.5500442667126967,0.1331238881108293,4,0.05,350,0.8,1.0,2023
347,XG Boost Classifier,0.5537363560033586,0.09407988587731812,0.16083404462870385,0.5330244784421545,0.08965672990063234,4,0.05,350,0.8,1.0,2024
348,XG Boost Classifier,0.5745906267645398,0.38475499092558985,0.4608904388785724,0.5489960356508106,0.34737750578635596,4,0.05,350,1.0,0.8,2019
349,XG Boost Classifier,0.6318819188191882,0.2716198210773428,0.3799254526091586,0.5933941730916186,0.2560275111480614,4,0.05,350,1.0,0.8,2020
350,XG Boost Classifier,0.6146848602988954,0.2578183552497104,0.36326981231699706,0.5437998018816436,0.23198673500150738,4,0.05,350,1.0,0.8,2021
351,XG Boost Classifier,0.5212290502793296,0.33731019522776573,0.4095697980684811,0.5096780445104874,0.3372776605366295,4,0.05,350,1.0,0.8,2022
352,XG Boost Classifier,0.7194137002692192,0.14375373580394502,0.23962536740895732,0.5552346413384531,0.12653771906582384,4,0.05,350,1.0,0.8,2023
353,XG Boost Classifier,0.5810035842293907,0.11562054208273895,0.19286139202855443,0.5333402672397054,0.10501355013550136,4,0.05,350,1.0,0.8,2024
354,XG Boost Classifier,0.5652815622161671,0.3765124016938899,0.45197893972403774,0.5385125040494688,0.34553371778274683,4,0.05,350,1.0,1.0,2019
355,XG Boost Classifier,0.6390178170384788,0.27079500031723874,0.3803921568627451,0.5933634808869743,0.2523996674476608,4,0.05,350,1.0,1.0,2020
356,XG Boost Classifier,0.6112282979068635,0.2566600803979015,0.36151631477927065,0.5445304693942978,0.23225052758516732,4,0.05,350,1.0,1.0,2021
357,XG Boost Classifier,0.5207119398241339,0.3553868402024584,0.42245047058317936,0.5093852728580357,0.3557054567380163,4,0.05,350,1.0,1.0,2022
358,XG Boost Classifier,0.7140355996498395,0.14626419605499102,0.24279406657736763,0.5540910635158696,0.12971724894961958,4,0.05,350,1.0,1.0,2023
359,XG Boost Classifier,0.5616438356164384,0.0877318116975749,0.15175817396668723,0.5227615968944588,0.08242999096657633,4,0.05,350,1.0,1.0,2024
360,XG Boost Classifier,0.5692892266428252,0.3852087114337568,0.45949846653436766,0.5484970552859691,0.3510258522615825,4,0.1,150,0.8,0.8,2019
361,XG Boost Classifier,0.6318373071528752,0.2858321172514434,0.39360447337381504,0.5885518130039145,0.2694429748318343,4,0.1,150,0.8,0.8,2020
362,XG Boost Classifier,0.5971040453799075,0.2725352592491654,0.37425149700598803,0.5371957024988425,0.25244950256255655,4,0.1,150,0.8,0.8,2021
363,XG Boost Classifier,0.5255848734109604,0.3557483731019523,0.4243025311543271,0.5106022012476612,0.35276605366294844,4,0.1,150,0.8,0.8,2022
364,XG Boost Classifier,0.7036252976978037,0.15893604303646144,0.2593007947730265,0.5470304256766798,0.14304099322457323,4,0.1,150,0.8,0.8,2023
365,XG Boost Classifier,0.586629746835443,0.1057774607703281,0.17923616146966398,0.5240495669240672,0.09515206263173742,4,0.1,150,0.8,0.8,2024
366,XG Boost Classifier,0.5704363931010533,0.37265577737447064,0.45080730000457386,0.5414754527107609,0.3389039268761524,4,0.1,150,0.8,1.0,2019
367,XG Boost Classifier,0.6172484599589322,0.2860859082545524,0.390965056793549,0.5719281465517464,0.2760562315773562,4,0.1,150,0.8,1.0,2020
368,XG Boost Classifier,0.6015844198712659,0.24834775499080194,0.3515625,0.5389161689390664,0.22833132348507687,4,0.1,150,0.8,1.0,2021
369,XG Boost Classifier,0.5107006082451002,0.32783803326102673,0.3993306323762551,0.5074622968362087,0.334564365390413,4,0.1,150,0.8,1.0,2022
370,XG Boost Classifier,0.7191328934967012,0.13682008368200838,0.22990006528398535,0.5438695337735183,0.12048147166811764,4,0.1,150,0.8,1.0,2023
371,XG Boost Classifier,0.5731667214731996,0.12432239657631955,0.2043256550026376,0.5348194431244222,0.11446100572116832,4,0.1,150,0.8,1.0,2024
372,XG Boost Classifier,0.5807409035945916,0.39950090744101635,0.4733658886250616,0.556626704469435,0.35687105252834334,4,0.1,150,1.0,0.8,2019
373,XG Boost Classifier,0.6318982952903786,0.27752046189962565,0.3856632720539611,0.587011273629492,0.26158264681429977,4,0.1,150,1.0,0.8,2020
374,XG Boost Classifier,0.6155559090186098,0.26367786332356746,0.3692043503148254,0.5404115277818402,0.236923424781429,4,0.1,150,1.0,0.8,2021
375,XG Boost Classifier,0.5410170182411087,0.38387563268257413,0.44909698430825196,0.5224420366531648,0.36979951763641844,4,0.1,150,1.0,0.8,2022
376,XG Boost Classifier,0.7072607260726073,0.12809324566646743,0.21690283400809718,0.5459587369214859,0.11469018509406109,4,0.1,150,1.0,0.8,2023
377,XG Boost Classifier,0.5803503427265804,0.1087018544935806,0.1831070527454043,0.5350088072642707,0.09884071062932852,4,0.1,150,1.0,0.8,2024
378,XG Boost Classifier,0.5734188412206989,0.39216575922565033,0.4657804921860967,0.550054889442906,0.3547918873327841,4,0.1,150,1.0,1.0,2019
379,XG Boost Classifier,0.6082956746287927,0.23913457267939853,0.34330737350275536,0.5843918497513149,0.2341470788300204,4,0.1,150,1.0,1.0,2020
380,XG Boost Classifier,0.6059427504667082,0.26538120869387477,0.369106846718787,0.541220150743207,0.24223696110943624,4,0.1,150,1.0,1.0,2021
381,XG Boost Classifier,0.5267418032786885,0.3717281272595806,0.43586265366680793,0.5099268523282935,0.36780223093156467,4,0.1,150,1.0,1.0,2022
382,XG Boost Classifier,0.7151597552685248,0.12576210400478183,0.21390809272061814,0.5498567770884304,0.11135924902532268,4,0.1,150,1.0,1.0,2023
383,XG Boost Classifier,0.5505518763796909,0.08894436519258203,0.15314706785385326,0.5296901609659137,0.08525293586269196,4,0.1,150,1.0,1.0,2024
384,XG Boost Classifier,0.5648544755628775,0.38891409558378703,0.46065654529983424,0.5459239689395325,0.3571848887842768,4,0.1,250,0.8,0.8,2019
385,XG Boost Classifier,0.6414176511466296,0.2928113698369393,0.4020735319742116,0.5841213682128878,0.27189932733731387,4,0.1,250,0.8,0.8,2020
386,XG Boost Classifier,0.5937363437727604,0.2777134291748995,0.37842354470337014,0.5364056139574593,0.2587051552607778,4,0.1,250,0.8,0.8,2021
387,XG Boost Classifier,0.5236082474226804,0.36724511930585685,0.4317042073948152,0.5115673626331478,0.36554115164305095,4,0.1,250,0.8,0.8,2022
388,XG Boost Classifier,0.7004597701149425,0.1821279139270771,0.2890891840607211,0.5486946116266084,0.16465422612513722,4,0.1,250,0.8,0.8,2023
389,XG Boost Classifier,0.5703637447823494,0.13644793152639087,0.22021411304247726,0.5261410705004054,0.12624209575429088,4,0.1,250,0.8,0.8,2024
390,XG Boost Classifier,0.5598551708531342,0.37416817906836053,0.4485540748798839,0.5371997647769672,0.34671060374249735,4,0.1,250,0.8,1.0,2019
391,XG Boost Classifier,0.6175237562884293,0.2803756106846012,0.38565257232622074,0.564616177186628,0.27042551583402613,4,0.1,250,0.8,1.0,2020
392,XG Boost Classifier,0.5980738362760835,0.2538665939905975,0.3564356435643564,0.5392310702283709,0.23477539945734097,4,0.1,250,0.8,1.0,2021
393,XG Boost Classifier,0.5260519995823326,0.3642805495300072,0.43046951766565555,0.5135588580454415,0.36090593910159785,4,0.1,250,0.8,1.0,2022
394,XG Boost Classifier,0.7044776119402985,0.1551703526598924,0.2543228018613764,0.5464443937477672,0.13948294787842083,4,0.1,250,0.8,1.0,2023
395,XG Boost Classifier,0.568922305764411,0.14572039942938658,0.23201408210777355,0.5265568689840144,0.13516260162601626,4,0.1,250,0.8,1.0,2024
396,XG Boost Classifier,0.5650807899461401,0.38082274652147613,0.4550054210336104,0.5478695448187487,0.34961358910988194,4,0.1,250,1.0,0.8,2019
397,XG Boost Classifier,0.6346806105144149,0.28494384874056217,0.3933091036475894,0.5805075441782905,0.26740231275035903,4,0.1,250,1.0,0.8,2020
398,XG Boost Classifier,0.6073820509004316,0.27805409824896093,0.3814731725556179,0.538522036738794,0.2532031956587278,4,0.1,250,1.0,0.8,2021
399,XG Boost Classifier,0.5466397170288024,0.3911062906724512,0.45597471022128555,0.5245117996985955,0.37288965933072055,4,0.1,250,1.0,0.8,2022
400,XG Boost Classifier,0.7069416206796398,0.14548714883442918,0.2413126456154266,0.5447595720018703,0.13032287368939022,4,0.1,250,1.0,0.8,2023
401,XG Boost Classifier,0.5721666128511462,0.12639087018544937,0.20704562715429106,0.53124086247753,0.11656880457693466,4,0.1,250,1.0,0.8,2024
402,XG Boost Classifier,0.5623564538355535,0.37031155474894134,0.4465621010395769,0.5399573919936583,0.34161076458357853,4,0.1,250,1.0,1.0,2019
403,XG Boost Classifier,0.6238546358130145,0.25486961487215276,0.36189189189189186,0.5800786656057534,0.24333005819665937,4,0.1,250,1.0,1.0,2020
